movie_id,tag_id,relevance
634,807,0.54725
634,846,0.89375
634,863,0.72225
634,864,0.9335
634,865,0.9722500000000001
634,911,0.59325
634,967,0.5075
634,1003,0.7655000000000001
634,1071,0.52
634,1114,0.67975
634,1116,0.70325
635,54,0.55875
635,57,0.8574999999999999
635,86,0.8607499999999999
635,107,0.53925
635,113,0.55675
635,128,0.645
635,145,0.7285
635,146,0.551
635,169,0.85775
635,192,0.58725
635,195,0.74825
635,212,0.8354999999999999
635,218,0.5305
635,240,0.774
635,242,0.61375
635,243,0.62625
635,250,0.67875
635,258,0.7602500000000001
635,267,0.8452500000000001
635,270,0.5105
635,274,0.65925
635,275,0.5765
635,276,0.8095000000000001
635,277,0.55875
635,285,0.95425
635,300,0.91825
635,301,0.94625
635,312,0.75125
635,344,0.8205
635,351,0.8494999999999999
635,364,0.532
635,393,0.8274999999999999
635,452,0.543
635,458,0.541
635,460,0.6615
635,465,0.727
635,468,0.8102499999999999
635,472,0.519
635,473,0.52475
635,487,0.7569999999999999
635,522,0.59225
635,524,0.68925
635,526,0.559
635,532,0.7642500000000001
635,547,0.679
635,553,0.70625
635,558,0.9664999999999999
635,619,0.8812500000000001
635,625,0.9215
635,627,0.51575
635,634,0.57
635,642,0.608
635,643,0.8694999999999999
635,646,0.54
635,652,0.8265
635,666,0.66675
635,682,0.8554999999999999
635,683,0.8945000000000001
635,689,0.96025
635,700,0.94875
635,703,0.92425
635,710,0.69425
635,711,0.7775000000000001
635,712,0.90375
635,725,0.52925
635,727,0.7989999999999999
635,731,0.6275
635,732,0.62575
635,733,0.60775
635,739,0.86625
635,742,0.78925
635,766,0.8345
635,787,0.531
635,789,0.923
635,797,0.732
635,801,0.72725
635,815,0.98875
635,823,0.8947499999999999
635,824,0.68575
635,825,0.58825
635,897,0.74975
635,903,0.71525
635,910,0.8069999999999999
635,911,0.54325
635,972,0.7105
635,974,0.67175
635,981,0.8859999999999999
635,982,0.6385
635,991,0.9315
635,994,0.83175
635,995,0.56525
635,999,0.855
635,1000,0.587
635,1020,0.55425
635,1025,0.72725
635,1045,0.56725
635,1049,0.7989999999999999
635,1050,0.9292499999999999
635,1051,0.9192499999999999
635,1054,0.57725
635,1070,0.6035
635,1084,0.8360000000000001
635,1085,0.66175
635,1089,0.674
635,1090,0.55725
635,1091,0.67475
635,1092,0.57025
635,1094,0.8705
635,1104,0.8587499999999999
637,30,0.656
637,55,0.605
637,68,0.598
637,113,0.5155
637,120,0.6485
637,121,0.7802500000000001
637,122,0.84625
637,138,0.9512499999999999
637,162,0.587
637,169,0.5605
637,176,0.91425
637,188,0.55675
637,203,0.62025
637,212,0.6265
637,220,0.64575
637,230,0.8640000000000001
637,238,0.6025
637,260,0.78375
637,277,0.629
637,299,0.62075
637,323,0.7962499999999999
637,324,0.92425
637,338,0.7055
637,348,0.9027499999999999
637,364,0.55775
637,365,0.7822499999999999
637,366,0.59925
637,370,0.52875
637,374,0.51075
637,378,0.51675
637,380,0.9097500000000001
637,384,0.8327500000000001
637,385,0.74325
637,387,0.72725
637,388,0.7987500000000001
637,401,0.52725
637,402,0.91225
637,417,0.62975
637,431,0.8494999999999999
637,443,0.577
637,445,0.77525
637,446,0.7635000000000001
637,452,0.61925
637,464,0.62875
637,465,0.8262499999999999
637,468,0.8107500000000001
637,469,0.63075
637,490,0.602
637,493,0.59175
637,496,0.879
637,497,0.91875
637,508,0.53825
637,509,0.5065
637,515,0.9970000000000001
637,519,0.7195
637,527,0.64175
637,528,0.8540000000000001
637,529,0.6955
637,531,0.61275
637,535,0.61125
637,536,0.95675
637,548,0.7235
637,549,0.588
637,553,0.67775
637,554,0.6205
637,580,0.58375
637,581,0.95275
637,583,0.56675
637,585,0.536
637,600,0.7745
637,601,0.74125
637,602,0.72
637,606,0.513
637,610,0.5135
637,613,0.8607499999999999
637,614,0.83975
637,634,0.8560000000000001
637,640,0.69425
637,641,0.51275
637,646,0.7215
637,675,0.7705
637,691,0.63625
637,696,0.883
637,697,0.901
637,726,0.548
637,742,0.87175
637,743,0.68925
637,745,0.83775
637,746,0.9384999999999999
637,747,0.6865
637,750,0.8620000000000001
637,753,0.98675
637,756,0.72475
637,761,0.91025
637,768,0.5965
637,771,0.52125
637,777,0.68975
637,780,0.634
637,791,0.9317500000000001
637,794,0.6855
637,806,0.7862499999999999
637,840,0.70175
637,844,0.54425
637,845,0.6335
637,846,0.50775
637,863,0.54425
637,864,0.6485
637,870,0.7867500000000001
637,871,0.80375
637,872,0.8492500000000001
637,883,0.53425
637,900,0.8852500000000001
637,936,0.7165
637,971,0.673
637,972,0.85175
637,998,0.8307500000000001
637,1003,0.5905
637,1008,0.523
637,1011,0.6695
637,1024,0.6455
637,1035,0.9677500000000001
637,1037,0.86575
637,1051,0.50375
637,1062,0.6405
637,1071,0.63425
637,1072,0.5165
637,1091,0.563
637,1092,0.70625
637,1096,0.7115
637,1098,0.74725
637,1108,0.6915
637,1121,0.972
637,1126,0.9255
638,18,0.6485
638,46,0.5995
638,52,0.693
638,57,0.7115
638,75,0.69925
638,76,0.9764999999999999
638,79,0.8115000000000001
638,80,0.6695
638,86,0.7635000000000001
638,139,0.8955
638,143,0.58575
638,162,0.5425
638,192,0.93225
638,212,0.55925
638,218,0.62425
638,240,0.8527499999999999
638,242,0.7345
638,243,0.697
638,250,0.9717499999999999
638,265,0.5205
638,267,0.9377500000000001
638,270,0.7335
638,276,0.619
638,285,0.9085000000000001
638,289,0.52975
638,302,0.50625
638,312,0.85375
638,325,0.9390000000000001
638,326,0.88175
638,344,0.84625
638,351,0.99125
638,360,0.66025
638,368,0.7622500000000001
638,393,0.724
638,423,0.5085
638,443,0.577
638,452,0.6695
638,468,0.635
638,478,0.54775
638,487,0.86625
638,532,0.66675
638,535,0.7889999999999999
638,545,0.6095
638,547,0.9592499999999999
638,554,0.52025
638,617,0.9984999999999999
638,619,0.6475
638,634,0.7815000000000001
638,640,0.7105
638,647,0.74075
638,652,0.94475
638,666,0.522
638,679,0.62225
638,682,0.79775
638,689,0.9079999999999999
638,700,0.8465
638,710,0.70625
638,711,0.8200000000000001
638,714,0.917
638,715,0.8859999999999999
638,727,0.62
638,731,0.8140000000000001
638,733,0.7609999999999999
638,739,0.8265
638,742,0.74475
638,765,0.55875
638,766,0.91075
638,767,0.69025
638,801,0.8759999999999999
638,812,0.52975
638,820,0.6785
638,823,0.9495
638,824,0.80575
638,884,0.92425
638,897,0.60275
638,907,0.50675
638,910,0.7195
638,972,0.7869999999999999
638,974,0.9722500000000001
638,981,0.60525
638,982,0.8280000000000001
638,995,0.992
638,996,0.9690000000000001
638,1008,0.561
638,1024,0.51125
638,1027,0.63525
638,1040,0.517
638,1049,0.611
638,1051,0.7355
638,1073,0.7
638,1090,0.7425
638,1091,0.6885
638,1092,0.687
638,1104,0.9935
639,33,0.62225
639,138,0.51
639,201,0.98675
639,215,0.8660000000000001
639,220,0.7589999999999999
639,230,0.71525
639,277,0.5335
639,278,0.84175
639,279,0.6705
639,299,0.6955
639,302,0.8580000000000001
639,356,0.5225
639,365,0.9252499999999999
639,387,0.813
639,388,0.89775
639,412,0.9722500000000001
639,414,0.615
639,415,0.673
639,417,0.73325
639,439,0.929
639,445,0.7885
639,448,0.73825
639,450,0.972
639,452,0.7
639,464,0.7542500000000001
639,465,0.7715000000000001
639,467,0.63675
639,468,0.59675
639,469,0.73
639,490,0.794
639,497,0.66675
639,519,0.69175
639,529,0.563
639,531,0.608
639,536,0.73725
639,554,0.516
639,602,0.5465
639,603,0.58
639,613,0.66875
639,614,0.9115
639,640,0.5155
639,646,0.59575
639,691,0.5345
639,704,0.937
639,705,0.73675
639,717,0.52525
639,742,0.7935000000000001
639,745,0.5815
639,747,0.64625
639,750,0.776
639,759,0.5535
639,760,0.87425
639,761,0.68025
639,771,0.5285
639,830,0.90175
639,846,0.99275
639,863,0.9277500000000001
639,864,0.9924999999999999
639,865,0.99475
639,875,0.52375
639,900,0.73675
639,971,0.55875
639,1003,0.90625
639,1008,0.5225
639,1035,0.5805
639,1062,0.97275
639,1071,0.67425
639,1114,0.85575
639,1116,0.77875
640,7,0.63825
640,22,0.7737499999999999
640,29,0.7175
640,107,0.8065
640,110,0.97325
640,113,0.89825
640,115,0.9862500000000001
640,129,0.5945
640,133,0.86425
640,134,0.72075
640,135,0.8527499999999999
640,157,0.51725
640,175,0.57725
640,181,0.93875
640,188,0.50525
640,192,0.524
640,194,0.50625
640,195,0.8935
640,196,0.56825
640,212,0.52175
640,220,0.7565
640,230,0.74475
640,247,0.9750000000000001
640,248,0.9452499999999999
640,255,0.59225
640,258,0.6
640,266,0.63025
640,268,0.871
640,269,0.53075
640,277,0.62025
640,313,0.672
640,314,0.67625
640,323,0.89375
640,324,0.8512500000000001
640,338,0.52475
640,355,0.89575
640,364,0.701
640,365,0.89625
640,366,0.58825
640,367,0.58825
640,370,0.64025
640,382,0.8294999999999999
640,384,0.8839999999999999
640,385,0.68525
640,386,0.51575
640,387,0.8414999999999999
640,388,0.737
640,415,0.94675
640,417,0.52875
640,445,0.8095000000000001
640,446,0.9065000000000001
640,452,0.8142499999999999
640,453,0.711
640,464,0.79575
640,465,0.9197500000000001
640,468,0.8167500000000001
640,469,0.9015
640,472,0.63275
640,490,0.745
640,498,0.5875
640,519,0.52025
640,524,0.53925
640,526,0.54875
640,536,0.70375
640,548,0.566
640,551,0.60625
640,553,0.69125
640,554,0.88175
640,558,0.6285
640,585,0.642
640,597,0.81775
640,598,0.69125
640,600,0.72775
640,603,0.7285
640,611,0.57775
640,646,0.885
640,668,0.53775
640,691,0.5705
640,717,0.54775
640,742,0.7825
640,743,0.52325
640,745,0.74075
640,750,0.766
640,756,0.683
640,759,0.5565
640,761,0.72
640,774,0.713
640,777,0.7709999999999999
640,787,0.62025
640,814,0.5185
640,840,0.528
640,844,0.712
640,867,0.8540000000000001
640,896,0.581
640,897,0.55375
640,900,0.5695
640,954,0.89175
640,971,0.72025
640,972,0.85225
640,997,0.58225
640,999,0.7505
640,1010,0.521
640,1025,0.58325
640,1035,0.588
640,1045,0.536
640,1047,0.9697499999999999
640,1051,0.85575
640,1062,0.6895
640,1064,0.516
640,1071,0.5765
640,1072,0.5755
640,1073,0.69575
640,1108,0.51425
640,1114,0.54625
641,21,0.70725
641,22,0.782
641,25,0.9902500000000001
641,46,0.54275
641,54,0.631
641,75,0.675
641,76,0.6385
641,79,0.71425
641,80,0.62725
641,86,0.67025
641,99,0.62275
641,107,0.621
641,113,0.68
641,122,0.50025
641,138,0.56275
641,143,0.9412499999999999
641,160,0.58425
641,162,0.5075
641,168,0.8007500000000001
641,169,0.776
641,188,0.508
641,189,0.7385
641,192,0.8745
641,194,0.61875
641,212,0.8634999999999999
641,220,0.58475
641,240,0.8145
641,242,0.68525
641,250,0.565
641,258,0.71825
641,267,0.55325
641,269,0.54175
641,270,0.511
641,275,0.56175
641,276,0.60425
641,285,0.8685
641,289,0.5465
641,296,0.921
641,297,0.80975
641,302,0.5905
641,312,0.89175
641,314,0.5505
641,319,0.6375
641,323,0.8554999999999999
641,324,0.8400000000000001
641,325,0.56975
641,326,0.9624999999999999
641,329,0.9944999999999999
641,330,0.9917499999999999
641,331,0.988
641,348,0.9125000000000001
641,351,0.688
641,365,0.76525
641,366,0.573
641,368,0.6735
641,401,0.58675
641,412,0.643
641,443,0.74625
641,445,0.623
641,446,0.7815000000000001
641,449,0.56225
641,452,0.86425
641,464,0.51175
641,465,0.9544999999999999
641,466,0.64975
641,468,0.84175
641,469,0.59425
641,471,0.7677499999999999
641,473,0.7225
641,475,0.61525
641,487,0.8627499999999999
641,491,0.875
641,493,0.8427500000000001
641,496,0.92625
641,499,0.91675
641,504,0.6315
641,519,0.7265
641,524,0.69
641,535,0.523
641,536,0.95225
641,540,0.8572500000000001
641,544,0.525
641,547,0.885
641,550,0.64825
641,553,0.9472499999999999
641,554,0.742
641,557,0.66
641,585,0.56975
641,600,0.8294999999999999
641,601,0.63025
641,602,0.77325
641,610,0.9684999999999999
641,611,0.508
641,625,0.6945
641,628,0.6915
641,634,0.9059999999999999
641,640,0.91675
641,641,0.754
641,645,0.60225
641,646,0.73925
641,652,0.61025
641,671,0.88225
641,675,0.58525
641,691,0.65375
641,714,0.538
641,715,0.60875
641,726,0.52525
641,727,0.8460000000000001
641,728,0.7285
641,731,0.7975000000000001
641,733,0.7522500000000001
641,742,0.86375
641,743,0.57375
641,745,0.7935000000000001
641,746,0.5765
641,747,0.9125000000000001
641,750,0.97875
641,756,0.711
641,759,0.5005
641,761,0.517
641,766,0.52625
641,771,0.53075
641,780,0.7045
641,787,0.5115
641,791,0.7915000000000001
641,801,0.8134999999999999
641,806,0.9764999999999999
641,812,0.54475
641,820,0.61625
641,823,0.91675
641,824,0.8405
641,840,0.7815000000000001
641,844,0.63475
641,845,0.65825
641,846,0.7485
641,871,0.78775
641,872,0.62275
641,910,0.6075
641,936,0.9079999999999999
641,937,0.6625
641,950,0.55825
641,968,0.52575
641,971,0.53375
641,972,0.9272499999999999
641,981,0.69775
641,982,0.73825
641,995,0.831
641,999,0.58725
641,1008,0.641
641,1020,0.6685
641,1024,0.8647499999999999
641,1035,0.57425
641,1037,0.86625
641,1049,0.5055
641,1051,0.5475
641,1062,0.553
641,1070,0.662
641,1072,0.55875
641,1073,0.5475
641,1084,0.55925
641,1085,0.7035
641,1089,0.8594999999999999
641,1090,0.662
641,1091,0.9432499999999999
641,1092,0.8694999999999999
641,1103,0.71325
641,1104,0.8732500000000001
642,29,0.6125
642,55,0.5615
642,67,0.72775
642,121,0.662
642,138,0.8167500000000001
642,162,0.57175
642,170,0.57475
642,194,0.65475
642,195,0.7982499999999999
642,203,0.5085
642,212,0.85575
642,215,0.879
642,220,0.71625
642,230,0.516
642,255,0.6365
642,268,0.806
642,269,0.566
642,270,0.54
642,275,0.52675
642,277,0.5745
642,288,0.642
642,299,0.512
642,302,0.73125
642,323,0.8687499999999999
642,324,0.6325
642,338,0.5355
642,351,0.50375
642,355,0.6695
642,364,0.52125
642,365,0.74675
642,382,0.6395
642,387,0.50625
642,388,0.5635
642,391,0.57
642,401,0.553
642,412,0.91025
642,414,0.538
642,415,0.802
642,422,0.701
642,424,0.60825
642,443,0.60125
642,445,0.7295
642,446,0.676
642,449,0.58975
642,452,0.768
642,464,0.8354999999999999
642,465,0.9165000000000001
642,466,0.6
642,467,0.68925
642,468,0.8427500000000001
642,469,0.8925000000000001
642,471,0.76325
642,472,0.596
642,481,0.9359999999999999
642,482,0.567
642,493,0.572
642,498,0.572
642,504,0.786
642,508,0.58025
642,519,0.5485
642,528,0.576
642,529,0.74375
642,531,0.7245
642,536,0.9742500000000001
642,554,0.627
642,588,0.5355
642,602,0.596
642,610,0.52175
642,634,0.7562500000000001
642,640,0.568
642,641,0.51525
642,646,0.7742500000000001
642,668,0.512
642,675,0.56625
642,691,0.62625
642,717,0.79125
642,742,0.8109999999999999
642,745,0.7315
642,747,0.56525
642,749,0.95425
642,750,0.9159999999999999
642,752,0.52925
642,756,0.593
642,758,0.69025
642,760,0.543
642,761,0.7637499999999999
642,791,0.504
642,806,0.60225
642,830,0.83125
642,840,0.6
642,867,0.7842499999999999
642,883,0.68325
642,936,0.68725
642,971,0.66525
642,972,0.7982499999999999
642,981,0.55625
642,982,0.562
642,992,0.6205
642,999,0.6635
642,1008,0.688
642,1020,0.7455
642,1051,0.553
642,1062,0.7967500000000001
642,1070,0.5405
642,1071,0.54125
642,1072,0.59475
642,1085,0.6975
642,1091,0.8755
642,1107,0.9855
642,1111,0.62275
642,1114,0.784
644,27,0.509
644,43,0.74725
644,45,0.74925
644,46,0.83125
644,52,0.6255
644,59,0.665
644,60,0.9777499999999999
644,77,0.9675
644,99,0.7965
644,121,0.525
644,132,0.63075
644,138,0.6125
644,188,0.6595
644,192,0.9055
644,212,0.5405
644,221,0.8029999999999999
644,222,0.8727499999999999
644,240,0.5015
644,280,0.65175
644,299,0.8122499999999999
644,336,0.8714999999999999
644,337,0.67525
644,348,0.75275
644,349,0.7665
644,368,0.51675
644,396,0.73
644,419,0.9895
644,420,0.9930000000000001
644,441,0.5565
644,445,0.5595
644,468,0.7445
644,490,0.68575
644,527,0.8574999999999999
644,535,0.575
644,554,0.60425
644,610,0.71825
644,613,0.72225
644,614,0.52
644,642,0.66825
644,646,0.514
644,742,0.83925
644,743,0.5035
644,777,0.5075
644,778,0.5465
644,779,0.78125
644,780,0.56275
644,787,0.51725
644,802,0.505
644,803,0.58025
644,860,0.98725
644,861,0.9890000000000001
644,886,0.89825
644,887,0.95
644,889,0.97525
644,890,0.9570000000000001
644,900,0.60925
644,942,0.8022499999999999
644,951,0.7589999999999999
644,954,0.8825000000000001
644,971,0.739
644,972,0.66575
644,1012,0.9072499999999999
644,1024,0.8727499999999999
644,1090,0.784
644,1091,0.8140000000000001
644,1092,0.8945000000000001
644,1104,0.712
646,1,0.9997499999999999
646,2,1.0
646,7,0.64925
646,19,0.9199999999999999
646,20,0.6045
646,22,0.8280000000000001
646,29,0.664
646,33,0.5725
646,81,0.9047499999999999
646,82,0.942
646,83,0.622
646,107,0.5405
646,113,0.8405
646,128,0.59875
646,148,0.524
646,151,0.99925
646,164,0.8759999999999999
646,169,0.70175
646,183,0.8127500000000001
646,187,0.682
646,195,0.9245000000000001
646,226,0.55575
646,255,0.72
646,277,0.55225
646,292,0.504
646,350,0.81525
646,361,0.986
646,367,0.51675
646,382,0.6575
646,390,0.52025
646,406,0.9564999999999999
646,415,0.63325
646,445,0.64575
646,447,0.64425
646,454,0.576
646,464,0.61225
646,468,0.63775
646,469,0.649
646,481,0.9239999999999999
646,512,0.7809999999999999
646,526,0.754
646,558,0.591
646,568,0.66025
646,573,0.9359999999999999
646,603,0.5035
646,608,0.612
646,620,0.53775
646,646,0.64425
646,682,0.7842499999999999
646,742,0.7975000000000001
646,787,0.5745
646,850,0.61675
646,867,0.6665
646,896,0.9577500000000001
646,897,0.7757499999999999
646,904,0.83175
646,911,0.7365
646,944,0.847
646,955,0.8799999999999999
646,960,0.9065000000000001
646,961,0.98675
646,981,0.62725
646,997,0.9239999999999999
646,999,0.7782500000000001
646,1000,0.501
646,1020,0.7365
646,1022,0.8705
646,1025,0.5645
646,1070,0.637
646,1084,0.559
650,26,0.78725
650,138,0.68925
650,143,0.701
650,167,0.6825
650,168,0.59275
650,169,0.84325
650,175,0.681
650,194,0.54975
650,195,0.50925
650,203,0.843
650,235,0.9730000000000001
650,236,0.85025
650,255,0.565
650,258,0.66025
650,268,0.9392499999999999
650,269,0.57075
650,270,0.509
650,275,0.6615
650,277,0.6375
650,297,0.54875
650,305,0.6305
650,323,0.9557500000000001
650,324,0.7765
650,328,0.6945
650,329,0.5435
650,331,0.7669999999999999
650,348,0.60525
650,364,0.5915
650,365,0.8614999999999999
650,366,0.758
650,401,0.7305
650,403,0.53825
650,412,0.5985
650,422,0.9777499999999999
650,423,0.61875
650,424,0.87225
650,443,0.57525
650,445,0.7737499999999999
650,446,0.514
650,452,0.78
650,464,0.645
650,465,0.919
650,468,0.63725
650,469,0.7682500000000001
650,475,0.72225
650,481,0.5355
650,482,0.637
650,493,0.8055000000000001
650,496,0.56975
650,504,0.76725
650,507,0.80575
650,519,0.7095
650,531,0.649
650,536,0.7789999999999999
650,540,0.59425
650,553,0.8572500000000001
650,554,0.60275
650,585,0.622
650,600,0.7577499999999999
650,601,0.539
650,602,0.566
650,610,0.53875
650,612,0.9524999999999999
650,640,0.6215
650,646,0.85975
650,669,0.55575
650,682,0.5345
650,691,0.5285
650,730,0.56425
650,742,0.82575
650,745,0.664
650,747,0.5135
650,750,0.74825
650,760,0.7965
650,768,0.58025
650,777,0.538
650,791,0.5345
650,805,0.8640000000000001
650,806,0.6715
650,833,0.63575
650,840,0.8560000000000001
650,844,0.5325
650,845,0.6565
650,846,0.53775
650,850,0.7769999999999999
650,867,0.704
650,898,0.7922499999999999
650,922,0.75925
650,936,0.9332499999999999
650,967,0.6845
650,971,0.52975
650,972,0.758
650,998,0.58425
650,999,0.5465
650,1008,0.516
650,1020,0.559
650,1024,0.584
650,1037,0.673
650,1062,0.76125
650,1070,0.7617499999999999
650,1072,0.595
650,1084,0.9862500000000001
650,1085,0.91075
650,1089,0.615
651,8,0.58
651,18,0.68425
651,22,0.635
651,31,0.51575
651,32,0.5655
651,69,0.8540000000000001
651,107,0.778
651,113,0.689
651,127,0.9139999999999999
651,141,0.514
651,176,0.66075
651,215,0.762
651,220,0.51975
651,230,0.571
651,275,0.62325
651,277,0.837
651,282,0.70975
651,302,0.74625
651,314,0.644
651,324,0.59375
651,328,0.59425
651,354,0.66775
651,365,0.63575
651,366,0.53725
651,391,0.5
651,401,0.554
651,415,0.51025
651,417,0.602
651,418,0.64125
651,443,0.97725
651,445,0.5015
651,464,0.6365
651,465,0.62175
651,468,0.56575
651,469,0.59925
651,505,0.72225
651,524,0.8180000000000001
651,528,0.62275
651,529,0.72075
651,531,0.52825
651,536,0.825
651,547,0.6445
651,566,0.8422499999999999
651,605,0.54825
651,634,0.58975
651,651,0.7949999999999999
651,691,0.51425
651,742,0.7677499999999999
651,750,0.78575
651,759,0.503
651,761,0.50375
651,829,0.52525
651,830,0.57725
651,840,0.55825
651,845,0.65025
651,876,0.7927500000000001
651,877,0.851
651,878,0.9012500000000001
651,904,0.8067500000000001
651,936,0.58625
651,985,0.67825
651,1008,0.7315
651,1019,0.6545
651,1071,0.6025
651,1079,0.58125
651,1080,0.83325
651,1096,0.9657500000000001
651,1097,0.899
651,1098,0.8587499999999999
651,1114,0.706
652,19,0.9285000000000001
652,20,0.63325
652,21,0.5515
652,113,0.57675
652,121,0.66475
652,127,0.61625
652,128,0.709
652,129,0.531
652,132,0.9575
652,169,0.746
652,171,0.5515
652,188,0.67325
652,214,0.622
652,260,0.71775
652,277,0.5055
652,292,0.62825
652,299,0.7529999999999999
652,302,0.653
652,324,0.6265
652,334,0.8009999999999999
652,359,0.9532499999999999
652,370,0.59975
652,389,0.86625
652,390,0.7797499999999999
652,431,0.56475
652,442,0.6295
652,445,0.8145
652,452,0.517
652,464,0.68925
652,469,0.67575
652,472,0.701
652,508,0.88225
652,509,0.8805000000000001
652,538,0.8885000000000001
652,553,0.58225
652,567,0.5065
652,606,0.50825
652,614,0.62525
652,646,0.6385
652,690,0.9710000000000001
652,694,0.63
652,742,0.5975
652,774,0.686
652,777,0.8174999999999999
652,850,0.5395
652,870,0.72825
652,951,0.643
652,971,0.7465
652,998,0.50625
652,1005,0.7935000000000001
652,1037,0.6455
652,1065,0.7555000000000001
652,1070,0.72
652,1084,0.617
652,1096,0.9590000000000001
652,1097,0.5995
653,4,0.63725
653,21,0.78
653,22,0.8007500000000001
653,33,0.54975
653,46,0.5185
653,79,0.5275
653,86,0.8365
653,107,0.84575
653,113,0.649
653,137,0.53625
653,140,0.97075
653,143,0.68825
653,145,0.50925
653,162,0.59275
653,212,0.70475
653,215,0.9497500000000001
653,267,0.911
653,270,0.82575
653,275,0.73975
653,276,0.58625
653,285,0.7125
653,302,0.667
653,312,0.551
653,319,0.57575
653,325,0.65825
653,344,0.8892500000000001
653,351,0.73975
653,378,0.5
653,409,0.51125
653,413,0.72325
653,433,0.79525
653,434,0.8200000000000001
653,459,0.8047500000000001
653,460,0.8465
653,464,0.51675
653,465,0.568
653,466,0.5515
653,473,0.53625
653,504,0.65125
653,522,0.853
653,536,0.9770000000000001
653,538,0.5165
653,603,0.52975
653,619,0.78
653,634,0.9337500000000001
653,640,0.6195
653,641,0.547
653,666,0.50825
653,691,0.63575
653,710,0.89175
653,739,0.8612500000000001
653,742,0.7909999999999999
653,747,0.57425
653,750,0.59325
653,759,0.548
653,830,0.54525
653,839,0.56075
653,845,0.503
653,882,0.62225
653,918,0.9592499999999999
653,936,0.537
653,953,0.583
653,969,0.50625
653,971,0.53275
653,972,0.73375
653,981,0.50975
653,982,0.78925
653,992,0.50775
653,999,0.60275
653,1008,0.8985000000000001
653,1020,0.72225
653,1067,0.98275
653,1069,0.9910000000000001
653,1089,0.6755
653,1090,0.7737499999999999
653,1091,0.76
653,1104,0.8554999999999999
655,30,0.55475
655,46,0.56975
655,57,0.652
655,76,0.8022499999999999
655,86,0.6995
655,121,0.75325
655,122,0.837
655,138,0.84625
655,143,0.7557499999999999
655,162,0.76
655,175,0.706
655,192,0.70325
655,194,0.737
655,212,0.9155
655,240,0.737
655,270,0.9484999999999999
655,277,0.70075
655,297,0.53425
655,298,0.95025
655,302,0.59075
655,325,0.50925
655,341,0.60825
655,348,0.5935
655,351,0.9275
655,368,0.9135
655,376,0.76875
655,384,0.67125
655,402,0.53475
655,443,0.9957499999999999
655,452,0.6605
655,465,0.669
655,466,0.68625
655,468,0.521
655,526,0.8465
655,536,0.6845
655,540,0.57975
655,557,0.82325
655,569,0.6185
655,600,0.573
655,602,0.53525
655,610,0.9817499999999999
655,611,0.53225
655,612,0.79
655,634,0.7695000000000001
655,639,0.9245000000000001
655,640,0.9857499999999999
655,641,0.903
655,642,0.7702500000000001
655,691,0.505
655,710,0.62525
655,733,0.54075
655,742,0.72925
655,768,0.716
655,769,0.70025
655,782,0.8580000000000001
655,791,0.8819999999999999
655,844,0.8732500000000001
655,845,0.861
655,846,0.83725
655,854,0.95675
655,855,0.94
655,867,0.65625
655,883,0.5295
655,929,0.65125
655,930,0.8939999999999999
655,937,0.9232499999999999
655,972,0.81725
655,977,0.5435
655,982,0.71125
655,996,0.5555
655,1008,0.63075
655,1023,0.915
655,1035,0.58975
655,1037,0.574
655,1040,0.50425
655,1042,0.67225
655,1090,0.6735
655,1091,0.60775
655,1104,0.8605
655,1109,0.53275
657,1,0.9997499999999999
657,2,1.0
657,7,0.5665
657,19,0.903
657,20,0.568
657,22,0.57
657,29,0.6245
657,81,0.9684999999999999
657,82,0.9615
657,83,0.691
657,151,0.9995
657,164,0.8274999999999999
657,169,0.55475
657,183,0.59675
657,195,0.91675
657,199,0.63225
657,226,0.9339999999999999
657,251,0.541
657,255,0.65575
657,277,0.5685
657,350,0.8507499999999999
657,361,0.9955
657,382,0.7235
657,389,0.63125
657,390,0.52425
657,406,0.9570000000000001
657,415,0.58425
657,445,0.62375
657,447,0.737
657,454,0.5575
657,464,0.56225
657,468,0.54425
657,469,0.6025
657,481,0.8607499999999999
657,512,0.782
657,526,0.85975
657,573,0.9319999999999999
657,646,0.62875
657,682,0.7185
657,742,0.72925
657,787,0.591
657,850,0.77325
657,867,0.619
657,868,0.59325
657,869,0.78525
657,896,0.974
657,897,0.7769999999999999
657,901,0.54025
657,904,0.9097500000000001
657,911,0.707
657,920,0.60125
657,955,0.9612499999999999
657,960,0.93475
657,961,0.9944999999999999
657,981,0.63275
657,997,0.92675
657,999,0.796
657,1000,0.54275
657,1020,0.8
657,1022,0.89775
657,1025,0.70375
657,1038,0.61075
657,1070,0.64125
657,1084,0.52825
658,1,0.9995
658,2,1.0
658,7,0.66975
658,19,0.9490000000000001
658,20,0.73625
658,22,0.68025
658,29,0.8707499999999999
658,33,0.7075
658,81,0.87625
658,82,0.8205
658,113,0.57125
658,151,0.99925
658,164,0.66175
658,169,0.5445
658,183,0.8065
658,195,0.92875
658,196,0.504
658,215,0.7745
658,216,0.59825
658,220,0.6155
658,226,0.52925
658,251,0.60925
658,255,0.81375
658,277,0.6035
658,302,0.6075
658,350,0.7745
658,355,0.5885
658,361,0.9710000000000001
658,367,0.646
658,382,0.84775
658,389,0.58525
658,401,0.52
658,406,0.9530000000000001
658,414,0.59425
658,415,0.7435
658,444,0.61625
658,445,0.68025
658,447,0.8187500000000001
658,455,0.538
658,464,0.686
658,468,0.63
658,469,0.7695000000000001
658,472,0.5825
658,481,0.8340000000000001
658,504,0.696
658,512,0.67875
658,526,0.8029999999999999
